sid,account_sid,date_created,date_updated,date_sent,from,to,body,status,direction,num_segments,price,price_unit,uri,subresource_uris
SM655688103a5423d2,AC887a67f53ab0f8021a31dd0179d89352,2023-07-02T03:08:52.818Z,2023-07-02T03:09:22.818Z,2023-07-02T03:09:04.818Z,+18221000107,+16000000224,Test message 9299 for outbound.,failed,outbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM96ffe61498fac79c.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM439c55cba846dfb8/Media.json""}"
SM9619b537b04e2a18,AC887a67f53ab0f8021a31dd0179d89352,2024-01-31T11:54:36.165Z,2024-01-31T11:55:06.165Z,2024-01-31T11:54:48.165Z,+16000000101,+12131000332,Test message 9300 for inbound.,delivered,inbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMd05c84272630f927.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM5f48b2cefb0f6f64/Media.json""}"
SM0a0a09574f2860df,AC887a67f53ab0f8021a31dd0179d89352,2025-04-06T02:50:42.480Z,2025-04-06T02:51:12.480Z,2025-04-06T02:50:54.480Z,+16000000167,+19171000135,Test message 9301 for inbound.,delivered,inbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMf17a47a1ed5bad32.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM9f2d5a388968e7c5/Media.json""}"
SMe447290eb7d72ea3,AC887a67f53ab0f8021a31dd0179d89352,2024-12-18T17:19:55.232Z,2024-12-18T17:20:25.232Z,2024-12-18T17:20:07.232Z,+12131000332,+16000000358,Test message 9302 for outbound.,sent,outbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMc3aa9af977099faf.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM581821813a53cd5b/Media.json""}"
SM034d7a5326adecce,AC887a67f53ab0f8021a31dd0179d89352,2025-02-26T14:12:09.512Z,2025-02-26T14:12:39.512Z,2025-02-26T14:12:21.512Z,+16000000037,+16171000097,Test message 9303 for inbound.,delivered,inbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMe1ccc61eb2092c80.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMe86a3e7862e7ca09/Media.json""}"
SMcb2371302aceb51b,AC887a67f53ab0f8021a31dd0179d89352,2025-04-04T02:03:53.016Z,2025-04-04T02:04:23.016Z,2025-04-04T02:04:05.016Z,+13121000138,+16000000046,Test message 9304 for outbound.,delivered,outbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM2abdad4aa7ec6eb6.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMb91258c1964e92d6/Media.json""}"
SM116aab5badc340ce,AC887a67f53ab0f8021a31dd0179d89352,2024-06-21T16:12:44.111Z,2024-06-21T16:13:14.111Z,2024-06-21T16:12:56.111Z,+16000000027,+15121000266,Test message 9305 for inbound.,delivered,inbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM59085620e04c3d5f.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMbc80c438c87425f0/Media.json""}"
SMadf6be7b7d2a6574,AC887a67f53ab0f8021a31dd0179d89352,2026-03-02T21:12:37.428Z,2026-03-02T21:13:07.428Z,2026-03-02T21:12:49.428Z,+16000000405,+16171000337,Test message 9306 for inbound.,delivered,inbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMb2aac4719101d24c.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM84c3afcc7848720c/Media.json""}"
SM8129b132d1bbd22c,AC887a67f53ab0f8021a31dd0179d89352,2025-11-19T03:59:39.759Z,2025-11-19T04:00:09.759Z,2025-11-19T03:59:51.759Z,+16000000085,+13051000111,Test message 9307 for inbound.,delivered,inbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMd26bf0da8e2060b3.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMd23493bdebcbc016/Media.json""}"
SM0ef092817b73aa0e,AC887a67f53ab0f8021a31dd0179d89352,2023-06-18T10:43:53.514Z,2023-06-18T10:44:23.514Z,2023-06-18T10:44:05.514Z,+16141000074,+16000000166,Test message 9308 for outbound.,failed,outbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMdd21620f9e9c89d2.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMe6955b1a3d7c974a/Media.json""}"
SM992eb7ce16d661c5,AC887a67f53ab0f8021a31dd0179d89352,2024-02-08T08:37:13.957Z,2024-02-08T08:37:43.957Z,2024-02-08T08:37:25.957Z,+16000000109,+13051000021,Test message 9309 for inbound.,delivered,inbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM772ba86604c5a7c6.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMfde34b8a255fc00c/Media.json""}"
SMf91ec80ed434ee08,AC887a67f53ab0f8021a31dd0179d89352,2023-07-01T00:38:16.503Z,2023-07-01T00:38:46.503Z,2023-07-01T00:38:28.503Z,+16000000416,+12061000283,Test message 9310 for inbound.,delivered,inbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMd9bdb15c062bb980.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM1582a8fe22ca91f5/Media.json""}"
SMb596dda385dac856,AC887a67f53ab0f8021a31dd0179d89352,2025-11-13T23:34:05.361Z,2025-11-13T23:34:35.361Z,2025-11-13T23:34:17.361Z,+18331000106,+16000000036,Test message 9311 for outbound.,sent,outbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMd86b2ad735c01409.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM609faa17c2f70f72/Media.json""}"
SM99eef7ee086b738f,AC887a67f53ab0f8021a31dd0179d89352,2025-11-12T07:39:10.371Z,2025-11-12T07:39:40.371Z,2025-11-12T07:39:22.371Z,+12121000226,+16000000197,Test message 9312 for outbound.,delivered,outbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM7e85584081a43e9e.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM76bc9e6882ecfc16/Media.json""}"
SM759e4bc626fb45f8,AC887a67f53ab0f8021a31dd0179d89352,2026-01-11T15:20:54.563Z,2026-01-11T15:21:24.563Z,2026-01-11T15:21:06.563Z,+16000000300,+12131000272,Test message 9313 for inbound.,delivered,inbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMe694b6f80826dd66.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMd554b7291fd8a4d1/Media.json""}"
SM0fd8fdfa7f523615,AC887a67f53ab0f8021a31dd0179d89352,2024-04-30T21:29:21.336Z,2024-04-30T21:29:51.336Z,2024-04-30T21:29:33.336Z,+16000000433,+14041000355,Test message 9314 for inbound.,failed,inbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM776f04933bdc409a.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM26f76df3b5ca1848/Media.json""}"
SMee64120c4db50ecc,AC887a67f53ab0f8021a31dd0179d89352,2025-07-19T18:17:27.292Z,2025-07-19T18:17:57.292Z,2025-07-19T18:17:39.292Z,+16000000183,+13141000429,Test message 9315 for inbound.,sent,inbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM9efe6ac7673a9705.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM1ae34c9a5f2babac/Media.json""}"
SM5310b03ac574efb6,AC887a67f53ab0f8021a31dd0179d89352,2026-03-17T21:48:23.653Z,2026-03-17T21:48:53.653Z,2026-03-17T21:48:35.653Z,+14151000439,+16000000145,Test message 9316 for outbound.,delivered,outbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMa3491382143ac10d.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMd21813e19473f95d/Media.json""}"
SMedc1cf13192eab33,AC887a67f53ab0f8021a31dd0179d89352,2024-02-04T13:16:38.825Z,2024-02-04T13:17:08.825Z,2024-02-04T13:16:50.825Z,+13051000381,+16000000221,Test message 9317 for outbound.,delivered,outbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM644a2d65ac126a46.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM699822855f5fac0e/Media.json""}"
SM7ad29734f234df87,AC887a67f53ab0f8021a31dd0179d89352,2025-01-03T10:47:14.178Z,2025-01-03T10:47:44.178Z,2025-01-03T10:47:26.178Z,+16461000477,+16000000316,Test message 9318 for outbound.,delivered,outbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMd0611ed787c1b008.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM0aedf90ecffbc97d/Media.json""}"
SM2f9d96db0b62b24d,AC887a67f53ab0f8021a31dd0179d89352,2024-05-22T14:36:03.810Z,2024-05-22T14:36:33.810Z,2024-05-22T14:36:15.810Z,+12121000106,+16000000408,Test message 9319 for outbound.,failed,outbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM25ce2a94601b0fff.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM7b453d08b7597492/Media.json""}"
SMf660867650f4af9e,AC887a67f53ab0f8021a31dd0179d89352,2023-09-17T00:46:55.049Z,2023-09-17T00:47:25.049Z,2023-09-17T00:47:07.049Z,+16000000193,+15031000365,Test message 9320 for inbound.,delivered,inbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM28caaf346a416dfe.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMa9b6c66988b2f169/Media.json""}"
SM06e02361fb13b5a6,AC887a67f53ab0f8021a31dd0179d89352,2024-05-14T19:55:41.229Z,2024-05-14T19:56:11.229Z,2024-05-14T19:55:53.229Z,+16000000427,+12131000497,Test message 9321 for inbound.,delivered,inbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM92eb2b107835263a.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM72afd7c6eb2ed0f0/Media.json""}"
SM73856c54f0ebcada,AC887a67f53ab0f8021a31dd0179d89352,2024-03-14T19:09:44.793Z,2024-03-14T19:10:14.793Z,2024-03-14T19:09:56.793Z,+12061000283,+16000000315,Test message 9322 for outbound.,sent,outbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM266f21ed8c1450f9.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM14dea959bde6dee2/Media.json""}"
SM156717904096c95f,AC887a67f53ab0f8021a31dd0179d89352,2024-07-01T20:27:58.414Z,2024-07-01T20:28:28.414Z,2024-07-01T20:28:10.414Z,+16000000339,+12061000388,Test message 9323 for inbound.,sent,inbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM5be9bb9a84e5a862.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM31afeceae26e613d/Media.json""}"
SM4a5eafc796659e0a,AC887a67f53ab0f8021a31dd0179d89352,2023-07-02T18:13:16.439Z,2023-07-02T18:13:46.439Z,2023-07-02T18:13:28.439Z,+15121000071,+16000000473,Test message 9324 for outbound.,sent,outbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM89dbd5603f4569ad.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM684ba5d51c7a5bd7/Media.json""}"
SMa5dd350b3b1df400,AC887a67f53ab0f8021a31dd0179d89352,2024-08-18T00:49:56.970Z,2024-08-18T00:50:26.970Z,2024-08-18T00:50:08.970Z,+16000000402,+18771000102,Test message 9325 for inbound.,sent,inbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM8aaa53f6845c6f92.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM2be311dea81c363b/Media.json""}"
SMbb579c9979fd89fd,AC887a67f53ab0f8021a31dd0179d89352,2023-08-28T04:42:37.300Z,2023-08-28T04:43:07.300Z,2023-08-28T04:42:49.300Z,+13141000084,+16000000205,Test message 9326 for outbound.,failed,outbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM83f79b5af3fbb5a9.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM8626153e1eae6c7c/Media.json""}"
SM5f7bdf84a21b3cbb,AC887a67f53ab0f8021a31dd0179d89352,2024-09-28T08:17:47.093Z,2024-09-28T08:18:17.093Z,2024-09-28T08:17:59.093Z,+16171000367,+16000000493,Test message 9327 for outbound.,delivered,outbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMb9f94ff5b947f1f2.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM5751284c384dec79/Media.json""}"
SMf084b0c2ab3677dd,AC887a67f53ab0f8021a31dd0179d89352,2026-04-14T09:51:11.149Z,2026-04-14T09:51:41.149Z,2026-04-14T09:51:23.149Z,+13141000414,+16000000418,Test message 9328 for outbound.,failed,outbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMc8a1f9d56032a035.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMab149dcd6a440e78/Media.json""}"
SM3d8b9fe9e86f8019,AC887a67f53ab0f8021a31dd0179d89352,2024-07-27T22:31:29.095Z,2024-07-27T22:31:59.095Z,2024-07-27T22:31:41.095Z,+13121000213,+16000000348,Test message 9329 for outbound.,delivered,outbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM649b19bdf9cf39b9.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM2925900afb450ad8/Media.json""}"
SMf63fe3337120b0e0,AC887a67f53ab0f8021a31dd0179d89352,2023-11-02T18:51:41.817Z,2023-11-02T18:52:11.817Z,2023-11-02T18:51:53.817Z,+15031000305,+16000000307,Test message 9330 for outbound.,failed,outbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMdf99ad89d694fbfd.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMa4fb5b492178dc94/Media.json""}"
SM6b27bdaee6b90462,AC887a67f53ab0f8021a31dd0179d89352,2025-10-13T17:49:26.546Z,2025-10-13T17:49:56.546Z,2025-10-13T17:49:38.546Z,+12121000136,+16000000007,Test message 9331 for outbound.,failed,outbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM32c45a8e0f4f6bc1.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM4a9eac733c267eda/Media.json""}"
SM94b4818745a3e725,AC887a67f53ab0f8021a31dd0179d89352,2025-10-19T00:47:41.048Z,2025-10-19T00:48:11.048Z,2025-10-19T00:47:53.048Z,+16000000441,+13051000471,Test message 9332 for inbound.,failed,inbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMc39b7204f8dd363d.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMd539798309d3794b/Media.json""}"
SM74b7092062ca36f1,AC887a67f53ab0f8021a31dd0179d89352,2025-05-07T22:43:16.324Z,2025-05-07T22:43:46.324Z,2025-05-07T22:43:28.324Z,+15121000311,+16000000393,Test message 9333 for outbound.,delivered,outbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM907045e2430e9dd0.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMe25d6eed29fc2791/Media.json""}"
SMacc8701fb858c7e9,AC887a67f53ab0f8021a31dd0179d89352,2025-12-08T09:16:37.985Z,2025-12-08T09:17:07.985Z,2025-12-08T09:16:49.985Z,+15031000245,+16000000133,Test message 9334 for outbound.,sent,outbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM63ad23bd201b07b2.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMe0596b4532222b3d/Media.json""}"
SM91314c9cb27d9c92,AC887a67f53ab0f8021a31dd0179d89352,2026-01-17T07:51:03.157Z,2026-01-17T07:51:33.157Z,2026-01-17T07:51:15.157Z,+15121000026,+16000000127,Test message 9335 for outbound.,delivered,outbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMdab5b1326251b4c8.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMcec31c8d459e65bd/Media.json""}"
SM529752e05867e0af,AC887a67f53ab0f8021a31dd0179d89352,2025-08-12T07:52:16.589Z,2025-08-12T07:52:46.589Z,2025-08-12T07:52:28.589Z,+16000000251,+14151000244,Test message 9336 for inbound.,delivered,inbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM1edf4076e473136c.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM96999303766cf227/Media.json""}"
SM9809950621fe3508,AC887a67f53ab0f8021a31dd0179d89352,2023-11-24T19:36:33.227Z,2023-11-24T19:37:03.227Z,2023-11-24T19:36:45.227Z,+19171000045,+16000000123,Test message 9337 for outbound.,failed,outbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM9f80231254ccf6d6.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMa7d2761ed99e595a/Media.json""}"
SM615d6a72c4903e68,AC887a67f53ab0f8021a31dd0179d89352,2025-10-21T20:57:09.371Z,2025-10-21T20:57:39.371Z,2025-10-21T20:57:21.371Z,+13121000138,+16000000144,Test message 9338 for outbound.,delivered,outbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM5c4deefb53286195.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM53fb92b8bcbd4050/Media.json""}"
SM1f6ee740f992efaa,AC887a67f53ab0f8021a31dd0179d89352,2026-01-24T02:52:16.347Z,2026-01-24T02:52:46.347Z,2026-01-24T02:52:28.347Z,+16000000495,+19171000030,Test message 9339 for inbound.,sent,inbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM0a93eced31016e80.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM985e1377b2ae8bcd/Media.json""}"
SMeb8687bf6d7abff3,AC887a67f53ab0f8021a31dd0179d89352,2025-02-10T06:33:59.351Z,2025-02-10T06:34:29.351Z,2025-02-10T06:34:11.351Z,+17021000248,+16000000438,Test message 9340 for outbound.,delivered,outbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM46a9d594b4b49065.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMa037830e4615ca4e/Media.json""}"
SMaaf7ab879e30b6ec,AC887a67f53ab0f8021a31dd0179d89352,2025-11-14T17:13:51.343Z,2025-11-14T17:14:21.343Z,2025-11-14T17:14:03.343Z,+13121000453,+16000000492,Test message 9341 for outbound.,delivered,outbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMdf1776f0cf248ea6.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM7ed6652e8bc0c25c/Media.json""}"
SM596a93cbd02c0a6c,AC887a67f53ab0f8021a31dd0179d89352,2025-12-26T09:42:40.842Z,2025-12-26T09:43:10.842Z,2025-12-26T09:42:52.842Z,+16000000120,+16141000254,Test message 9342 for inbound.,delivered,inbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMec5e3ed0e536dd9b.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM49013a57f8efc67f/Media.json""}"
SMda341f1bc99fcf3c,AC887a67f53ab0f8021a31dd0179d89352,2025-09-22T07:32:56.278Z,2025-09-22T07:33:26.278Z,2025-09-22T07:33:08.278Z,+14041000385,+16000000131,Test message 9343 for outbound.,delivered,outbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM53a531fffc40a56d.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM6066209aa6a5915c/Media.json""}"
SM6d50ddf3027948de,AC887a67f53ab0f8021a31dd0179d89352,2023-04-24T20:00:19.126Z,2023-04-24T20:00:49.126Z,2023-04-24T20:00:31.126Z,+16461000072,+16000000092,Test message 9344 for outbound.,delivered,outbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMc86b1b029b59e8f8.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM7273bba8d9ec4774/Media.json""}"
SM6f440e8d66faf585,AC887a67f53ab0f8021a31dd0179d89352,2023-10-28T20:16:44.212Z,2023-10-28T20:17:14.212Z,2023-10-28T20:16:56.212Z,+16000000038,+16461000147,Test message 9345 for inbound.,failed,inbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM02d4c083719753d9.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMc5f2814609ee4216/Media.json""}"
SMe99c27ca16f653bb,AC887a67f53ab0f8021a31dd0179d89352,2024-07-27T06:49:42.084Z,2024-07-27T06:50:12.084Z,2024-07-27T06:49:54.084Z,+16000000285,+13051000306,Test message 9346 for inbound.,sent,inbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM25f58bf1900cae36.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM5da37b161ac51062/Media.json""}"
SM5770d419dec14003,AC887a67f53ab0f8021a31dd0179d89352,2023-07-13T03:03:34.817Z,2023-07-13T03:04:04.817Z,2023-07-13T03:03:46.817Z,+16000000424,+16461000252,Test message 9347 for inbound.,failed,inbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM4a1c28da9ba4207e.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM60320accc6563df2/Media.json""}"
SMc672b2de2c751f3f,AC887a67f53ab0f8021a31dd0179d89352,2025-10-25T04:17:00.727Z,2025-10-25T04:17:30.727Z,2025-10-25T04:17:12.727Z,+19171000120,+16000000357,Test message 9348 for outbound.,delivered,outbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMe2a2d48aaa9dbdc0.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM971d98f2cad72cab/Media.json""}"
SMf971ee7d33f3a0e7,AC887a67f53ab0f8021a31dd0179d89352,2024-10-11T10:48:18.209Z,2024-10-11T10:48:48.209Z,2024-10-11T10:48:30.209Z,+16000000098,+19171000120,Test message 9349 for inbound.,delivered,inbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMb616d00f4bdf3080.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMe025886ca6049321/Media.json""}"
SMf97f64925aed97d8,AC887a67f53ab0f8021a31dd0179d89352,2023-08-24T01:29:15.607Z,2023-08-24T01:29:45.607Z,2023-08-24T01:29:27.607Z,+16000000139,+18221000107,Test message 9350 for inbound.,delivered,inbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM8a7f54703097fdf4.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMdf655ce8224dc8b9/Media.json""}"
SMa0a6e9e014fa95f8,AC887a67f53ab0f8021a31dd0179d89352,2024-04-30T14:27:02.370Z,2024-04-30T14:27:32.370Z,2024-04-30T14:27:14.370Z,+16000000425,+19171000480,Test message 9351 for inbound.,failed,inbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM2034837ca36311af.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM36d5912e84103e96/Media.json""}"
SMf033cab5f57cfb20,AC887a67f53ab0f8021a31dd0179d89352,2025-10-14T22:35:50.956Z,2025-10-14T22:36:20.956Z,2025-10-14T22:36:02.956Z,+16171000157,+16000000284,Test message 9352 for outbound.,failed,outbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM13253825cee09aef.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM9e3e0e77463b9a85/Media.json""}"
