sid,account_sid,date_created,date_updated,parent_call_sid,to,from,phone_number_sid,status,start_time,end_time,duration,price,price_unit,direction,answered_by,forwarded_from,caller_name,uri
CAfa5f72c8d4ed775a,ACcb44e59a6e8bf77b6329094c5a4db011,2024-08-25T19:50:11.424Z,2024-08-25T19:50:41.424Z,,+16000000055,+14041000010,PN9ea17ec3320591a1,completed,2024-08-25T19:50:11.424Z,2024-08-25T20:38:55.424Z,2924,-0.7310,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAee8ed940819b697d.json
CA3c476ac87fa3e604,ACcb44e59a6e8bf77b6329094c5a4db011,2023-11-20T13:58:04.499Z,2023-11-20T13:58:34.499Z,,+14151000484,+16000000056,PN71c8491fbe2d2497,busy,2023-11-20T13:58:04.499Z,2023-11-20T14:07:04.499Z,540,-0.1350,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAd568bdf319331aee.json
CAbb02f47d869cecd2,ACcb44e59a6e8bf77b6329094c5a4db011,2024-08-30T05:51:30.909Z,2024-08-30T05:52:00.909Z,,+13051000036,+16000000019,PN7a43f9cfb06e7d35,completed,2024-08-30T05:51:30.909Z,2024-08-30T06:46:51.909Z,3321,-0.8303,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA5d18d2592006b7f8.json
CA7c1432ac40c7471f,ACcb44e59a6e8bf77b6329094c5a4db011,2026-02-19T22:11:14.324Z,2026-02-19T22:11:44.324Z,,+12121000091,+16000000035,PN94aef03195ba3da0,busy,2026-02-19T22:11:14.324Z,2026-02-19T22:35:46.324Z,1472,-0.3680,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA44c1ae03e45f14ef.json
CAee724ca1cc2868c8,ACcb44e59a6e8bf77b6329094c5a4db011,2024-06-01T11:23:45.721Z,2024-06-01T11:24:15.721Z,,+12131000467,+16000000096,PNa15f6ef219ef6a1a,completed,2024-06-01T11:23:45.721Z,2024-06-01T11:24:37.721Z,52,-0.0150,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA1f57a7a4c0ffec34.json
CA9963c888d502c8db,ACcb44e59a6e8bf77b6329094c5a4db011,2025-08-04T13:43:48.051Z,2025-08-04T13:44:18.051Z,,+13051000441,+16000000085,PN2ac571703fd8524c,busy,2025-08-04T13:43:48.051Z,2025-08-04T14:00:28.051Z,1000,-0.2500,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA21063fc1f7a6175b.json
CA1ddff9ca78645425,ACcb44e59a6e8bf77b6329094c5a4db011,2024-04-17T02:13:07.971Z,2024-04-17T02:13:37.971Z,,+16000000048,+13051000366,PN50d3934c4e7e804d,completed,2024-04-17T02:13:07.971Z,2024-04-17T02:37:44.971Z,1477,-0.3692,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAff266dcd23355282.json
CAe6680823d441b88d,ACcb44e59a6e8bf77b6329094c5a4db011,2025-08-18T12:55:41.041Z,2025-08-18T12:56:11.041Z,,+16000000022,+13121000153,PNad3186160c2acef0,completed,2025-08-18T12:55:41.041Z,2025-08-18T13:25:35.041Z,1794,-0.4485,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA39022a04e550f685.json
CA458c9a2568823e7e,ACcb44e59a6e8bf77b6329094c5a4db011,2025-01-20T11:19:45.574Z,2025-01-20T11:20:15.574Z,,+15121000161,+16000000091,PNa87b36a4525f63f5,busy,2025-01-20T11:19:45.574Z,2025-01-20T12:12:21.574Z,3156,-0.7890,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA68a5bdff7e2888c7.json
CA40fe5e93b060361c,ACcb44e59a6e8bf77b6329094c5a4db011,2026-01-25T05:13:39.681Z,2026-01-25T05:14:09.681Z,,+15121000386,+16000000048,PNd4f4104da798739e,completed,2026-01-25T05:13:39.681Z,2026-01-25T05:47:46.681Z,2047,-0.5118,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA2c995e1311de0f00.json
CAd297182982954621,ACcb44e59a6e8bf77b6329094c5a4db011,2026-04-09T19:19:33.223Z,2026-04-09T19:20:03.223Z,,+16000000066,+13051000276,PN2989b3d4cd2c70d8,completed,2026-04-09T19:19:33.223Z,2026-04-09T19:51:37.223Z,1924,-0.4810,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA360bd06d0b24655f.json
CA49aa04c6e67dba64,ACcb44e59a6e8bf77b6329094c5a4db011,2024-04-28T05:27:44.986Z,2024-04-28T05:28:14.986Z,,+16000000075,+15121000266,PN10c9958b8d6648a9,busy,2024-04-28T05:27:44.986Z,2024-04-28T05:49:44.986Z,1320,-0.3300,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA82c2159569d1eacb.json
CA47a94678567d630f,ACcb44e59a6e8bf77b6329094c5a4db011,2023-11-30T01:22:20.353Z,2023-11-30T01:22:50.353Z,,+13051000456,+16000000078,PN5bf784344e963c77,busy,2023-11-30T01:22:20.353Z,2023-11-30T01:30:12.353Z,472,-0.1180,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA5410b9cc424b993e.json
CA3c7fb0243a412a1d,ACcb44e59a6e8bf77b6329094c5a4db011,2025-07-26T14:15:56.616Z,2025-07-26T14:16:26.616Z,,+12131000332,+16000000087,PN219aa21b8508d7e5,completed,2025-07-26T14:15:56.616Z,2025-07-26T14:55:05.616Z,2349,-0.5872,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA21b9c326aa3d1668.json
CA4305bb72852de726,ACcb44e59a6e8bf77b6329094c5a4db011,2023-08-30T13:35:40.604Z,2023-08-30T13:36:10.604Z,,+16000000096,+14041000385,PN603456497a25955b,busy,2023-08-30T13:35:40.604Z,2023-08-30T13:53:53.604Z,1093,-0.2732,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA69014ce221d215aa.json
CAbe17d8d371ecbb43,ACcb44e59a6e8bf77b6329094c5a4db011,2024-02-16T02:01:02.467Z,2024-02-16T02:01:32.467Z,,+16000000005,+13141000444,PNdffd1dc9a182a6a6,busy,2024-02-16T02:01:02.467Z,2024-02-16T02:35:53.467Z,2091,-0.5228,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA75845b862d48643c.json
CAdd97442292e23ca6,ACcb44e59a6e8bf77b6329094c5a4db011,2023-05-16T18:10:01.172Z,2023-05-16T18:10:31.172Z,,+16000000062,+13121000153,PNad3186160c2acef0,busy,2023-05-16T18:10:01.172Z,2023-05-16T18:15:31.172Z,330,-0.0825,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA0b6db3f52daa564a.json
CA7632ba4dce86fbf7,ACcb44e59a6e8bf77b6329094c5a4db011,2025-11-09T14:25:35.716Z,2025-11-09T14:26:05.716Z,,+16000000000,+13051000051,PNc762162733b2d0d2,busy,2025-11-09T14:25:35.716Z,2025-11-09T15:20:28.716Z,3293,-0.8232,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA3f3fb32c8c5cbdac.json
CA2a61475b41943930,ACcb44e59a6e8bf77b6329094c5a4db011,2023-11-26T03:51:55.992Z,2023-11-26T03:52:25.992Z,,+16000000019,+16461000297,PNbd03d3126e29c65c,busy,2023-11-26T03:51:55.992Z,2023-11-26T03:52:05.992Z,10,-0.0150,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA1ece602268753ad7.json
CAbc475f095f969fa9,ACcb44e59a6e8bf77b6329094c5a4db011,2023-12-18T19:09:17.727Z,2023-12-18T19:09:47.727Z,,+13121000348,+16000000070,PN0b3efc45bd86e649,completed,2023-12-18T19:09:17.727Z,2023-12-18T19:18:02.727Z,525,-0.1313,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAf9a5398b44677238.json
CA277d3b19f1066d7d,ACcb44e59a6e8bf77b6329094c5a4db011,2024-06-03T02:09:45.852Z,2024-06-03T02:10:15.852Z,,+19171000435,+16000000011,PN39e74db68f55a965,completed,2024-06-03T02:09:45.852Z,2024-06-03T02:58:48.852Z,2943,-0.7357,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA06e54a31df0d4319.json
CA3fd34e1b019ff538,ACcb44e59a6e8bf77b6329094c5a4db011,2025-09-05T19:25:06.941Z,2025-09-05T19:25:36.941Z,,+15031000140,+16000000082,PNf76a9b34fc24e8e4,busy,2025-09-05T19:25:06.941Z,2025-09-05T19:37:10.941Z,724,-0.1810,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA1e184ae5a1a7f671.json
CA0254c48d46763308,ACcb44e59a6e8bf77b6329094c5a4db011,2023-06-18T08:28:29.598Z,2023-06-18T08:28:59.598Z,,+13121000018,+16000000041,PN88a5284ac2958de3,busy,2023-06-18T08:28:29.598Z,2023-06-18T08:45:58.598Z,1049,-0.2622,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA6cc21cb9e150b1ee.json
CA2d4c72f6e83c5bc3,ACcb44e59a6e8bf77b6329094c5a4db011,2025-01-21T06:09:09.619Z,2025-01-21T06:09:39.619Z,,+16000000083,+13051000426,PN0e513e7d08559cc8,busy,2025-01-21T06:09:09.619Z,2025-01-21T06:59:00.619Z,2991,-0.7478,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAa7e448cd3270cb09.json
CA7d5f372ddb64d571,ACcb44e59a6e8bf77b6329094c5a4db011,2025-01-19T18:44:16.441Z,2025-01-19T18:44:46.441Z,,+16000000029,+13051000486,PNa4dbd50c37780336,completed,2025-01-19T18:44:16.441Z,2025-01-19T19:28:17.441Z,2641,-0.6603,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAd64190857ad7f0c2.json
CAb997aef6d6b83b90,ACcb44e59a6e8bf77b6329094c5a4db011,2024-07-23T04:16:56.287Z,2024-07-23T04:17:26.287Z,,+16000000051,+12121000121,PNcebafa2d59f12869,completed,2024-07-23T04:16:56.287Z,2024-07-23T04:35:01.287Z,1085,-0.2712,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA87ee679db851e39a.json
CA9ce56b1d36a780a8,ACcb44e59a6e8bf77b6329094c5a4db011,2023-12-16T14:31:10.567Z,2023-12-16T14:31:40.567Z,,+12131000227,+16000000069,PN69eb566ea9153554,busy,2023-12-16T14:31:10.567Z,2023-12-16T15:00:15.567Z,1745,-0.4362,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAce6a6dcc1f8fedc3.json
CAa81b23fe12442a2b,ACcb44e59a6e8bf77b6329094c5a4db011,2023-09-04T17:35:36.537Z,2023-09-04T17:36:06.537Z,,+16000000000,+14041000445,PNc5e1562364b4333a,busy,2023-09-04T17:35:36.537Z,2023-09-04T17:54:05.537Z,1109,-0.2772,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA1ec5805070c1c5de.json
CA8b8e0faca2fa2cd4,ACcb44e59a6e8bf77b6329094c5a4db011,2023-12-27T23:17:27.576Z,2023-12-27T23:17:57.576Z,,+12061000013,+16000000076,PN07208ef5338b321e,completed,2023-12-27T23:17:27.576Z,2023-12-27T23:49:35.576Z,1928,-0.4820,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA35a751cfa3bb3cb8.json
CA50b3cddb697c4ca6,ACcb44e59a6e8bf77b6329094c5a4db011,2025-04-27T03:48:12.319Z,2025-04-27T03:48:42.319Z,,+12121000166,+16000000066,PNde48073d8efe8d5a,busy,2025-04-27T03:48:12.319Z,2025-04-27T04:23:17.319Z,2105,-0.5262,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA8a080802d907d7d2.json
CAfb31af86f73a7178,ACcb44e59a6e8bf77b6329094c5a4db011,2024-01-13T02:48:49.232Z,2024-01-13T02:49:19.232Z,,+16461000207,+16000000098,PN5c791a9c42b1ed53,busy,2024-01-13T02:48:49.232Z,2024-01-13T03:30:35.232Z,2506,-0.6265,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA1c1dfa3af8a4b37a.json
CA501da151ab2256f0,ACcb44e59a6e8bf77b6329094c5a4db011,2023-06-25T19:43:17.235Z,2023-06-25T19:43:47.235Z,,+16000000096,+16171000382,PN3caf3d0e0fa0d304,completed,2023-06-25T19:43:17.235Z,2023-06-25T20:32:33.235Z,2956,-0.7390,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA4c61213e9d0aca2a.json
CA235b1624b146a7d5,ACcb44e59a6e8bf77b6329094c5a4db011,2024-11-03T05:31:42.804Z,2024-11-03T05:32:12.804Z,,+19171000255,+16000000090,PNfc7fd84fec43370a,busy,2024-11-03T05:31:42.804Z,2024-11-03T06:19:43.804Z,2881,-0.7202,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAa87a426e0af81a15.json
CAb63e3d757ed49aac,ACcb44e59a6e8bf77b6329094c5a4db011,2025-12-06T20:03:09.789Z,2025-12-06T20:03:39.789Z,,+16000000063,+13051000141,PNc3f2736f1436fc31,completed,2025-12-06T20:03:09.789Z,2025-12-06T20:09:51.789Z,402,-0.1005,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA010330d79e2275be.json
CAe555044467658617,ACcb44e59a6e8bf77b6329094c5a4db011,2024-06-17T04:51:35.731Z,2024-06-17T04:52:05.731Z,,+16000000066,+17021000443,PN094f736cd572a5a7,completed,2024-06-17T04:51:35.731Z,2024-06-17T05:49:54.731Z,3499,-0.8748,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA2fd0d8b271ffe30b.json
CA88f5ceb17fee9131,ACcb44e59a6e8bf77b6329094c5a4db011,2024-04-08T02:37:56.164Z,2024-04-08T02:38:26.164Z,,+16000000066,+15121000461,PN2f6e19684e3ed0d3,completed,2024-04-08T02:37:56.164Z,2024-04-08T03:03:32.164Z,1536,-0.3840,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA80c692962a2d5c50.json
CA50398972d3bbe114,ACcb44e59a6e8bf77b6329094c5a4db011,2025-08-29T10:18:45.713Z,2025-08-29T10:19:15.713Z,,+16000000029,+16171000442,PN321fbc6af7242cdc,completed,2025-08-29T10:18:45.713Z,2025-08-29T10:35:50.713Z,1025,-0.2562,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA6a3acbd18704f748.json
CA0c5add19231f90eb,ACcb44e59a6e8bf77b6329094c5a4db011,2024-03-22T15:27:18.247Z,2024-03-22T15:27:48.247Z,,+16000000081,+15121000296,PNa68dad3a7dd3e1a3,completed,2024-03-22T15:27:18.247Z,2024-03-22T15:52:21.247Z,1503,-0.3757,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAcffe9a36ad44fdc3.json
CAf7ac73adda938781,ACcb44e59a6e8bf77b6329094c5a4db011,2025-05-31T05:06:12.242Z,2025-05-31T05:06:42.242Z,,+16000000007,+19171000435,PN39e74db68f55a965,busy,2025-05-31T05:06:12.242Z,2025-05-31T05:37:52.242Z,1900,-0.4750,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA3191984c3237837d.json
CA708b2281434d790b,ACcb44e59a6e8bf77b6329094c5a4db011,2025-03-15T20:23:15.539Z,2025-03-15T20:23:45.539Z,,+18001000100,+16000000098,PNf61454b2daf9c4f2,busy,2025-03-15T20:23:15.539Z,2025-03-15T20:46:02.539Z,1367,-0.3417,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAa809edbf4e34aa1f.json
CA1c5be484ac4ed0bf,ACcb44e59a6e8bf77b6329094c5a4db011,2024-08-14T02:27:52.933Z,2024-08-14T02:28:22.933Z,,+16000000064,+16461000207,PN5c791a9c42b1ed53,completed,2024-08-14T02:27:52.933Z,2024-08-14T02:31:22.933Z,210,-0.0525,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA5ba3aefd2224f13f.json
CA97bdf3609429918a,ACcb44e59a6e8bf77b6329094c5a4db011,2024-06-09T23:21:00.739Z,2024-06-09T23:21:30.739Z,,+14041000490,+16000000021,PN76f4c3a214a7df8e,completed,2024-06-09T23:21:00.739Z,2024-06-10T00:13:20.739Z,3140,-0.7850,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAa7f0a3176e7c9e1c.json
CAe59e8a544108ee8b,ACcb44e59a6e8bf77b6329094c5a4db011,2024-06-05T15:16:20.879Z,2024-06-05T15:16:50.879Z,,+16000000044,+15031000500,PN20001e2b0b0b797f,completed,2024-06-05T15:16:20.879Z,2024-06-05T16:10:01.879Z,3221,-0.8052,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAbac1017f9bb513b5.json
CAd77f461af8c1ea67,ACcb44e59a6e8bf77b6329094c5a4db011,2025-06-21T07:29:22.745Z,2025-06-21T07:29:52.745Z,,+16000000053,+14041000325,PNd9d30dd3bd76439a,busy,2025-06-21T07:29:22.745Z,2025-06-21T07:55:17.745Z,1555,-0.3887,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA5706692ee21aca27.json
CA9d500e3755958577,ACcb44e59a6e8bf77b6329094c5a4db011,2025-04-02T01:45:35.302Z,2025-04-02T01:46:05.302Z,,+12061000493,+16000000010,PN19f09edcb7d4837f,completed,2025-04-02T01:45:35.302Z,2025-04-02T02:20:09.302Z,2074,-0.5185,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA8390ce4e77b7ee20.json
CA8caa2518f2aef8a3,ACcb44e59a6e8bf77b6329094c5a4db011,2023-07-03T11:39:35.308Z,2023-07-03T11:40:05.308Z,,+16000000058,+16141000494,PN196fbc2b7be6f778,completed,2023-07-03T11:39:35.308Z,2023-07-03T11:41:46.308Z,131,-0.0327,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA4cecae42fc8b77c7.json
CA5f65dc95adb1880f,ACcb44e59a6e8bf77b6329094c5a4db011,2025-02-23T07:03:44.962Z,2025-02-23T07:04:14.962Z,,+16000000098,+18331000106,PN71de4eb6653b082a,completed,2025-02-23T07:03:44.962Z,2025-02-23T07:27:46.962Z,1442,-0.3605,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA160669930b7d7ab9.json
CA0b9e99ec341507aa,ACcb44e59a6e8bf77b6329094c5a4db011,2025-01-06T22:52:38.700Z,2025-01-06T22:53:08.700Z,,+16000000089,+19171000405,PN7c1a6938f728e99d,completed,2025-01-06T22:52:38.700Z,2025-01-06T23:09:54.700Z,1036,-0.2590,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA889986289b38493a.json
CA0a1f3bb11bf75866,ACcb44e59a6e8bf77b6329094c5a4db011,2023-08-27T02:18:26.738Z,2023-08-27T02:18:56.738Z,,+13141000384,+16000000008,PNa9fa71fcd5542bca,completed,2023-08-27T02:18:26.738Z,2023-08-27T02:51:15.738Z,1969,-0.4923,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA2a1525c95ccaa561.json
CAc821b695f3be72e5,ACcb44e59a6e8bf77b6329094c5a4db011,2026-01-20T02:02:50.399Z,2026-01-20T02:03:20.399Z,,+16000000061,+15121000221,PNd963e0b11cab75b3,completed,2026-01-20T02:02:50.399Z,2026-01-20T02:31:51.399Z,1741,-0.4352,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA13395a91274e42e3.json
CA63ba018043dbab1f,ACcb44e59a6e8bf77b6329094c5a4db011,2023-12-11T07:47:34.060Z,2023-12-11T07:48:04.060Z,,+16000000015,+14151000349,PNc97fc9f4505c0e27,completed,2023-12-11T07:47:34.060Z,2023-12-11T08:29:48.060Z,2534,-0.6335,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA1002a3eeb9897a91.json
CA0779f7c256d8c58a,ACcb44e59a6e8bf77b6329094c5a4db011,2024-03-24T10:21:38.723Z,2024-03-24T10:22:08.723Z,,+15031000185,+16000000063,PNc81466e912d0a797,completed,2024-03-24T10:21:38.723Z,2024-03-24T10:44:59.723Z,1401,-0.3503,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAd0f128e7b60d36a2.json
CA6b3306feed14005f,ACcb44e59a6e8bf77b6329094c5a4db011,2025-08-29T22:08:13.380Z,2025-08-29T22:08:43.380Z,,+16000000003,+14041000250,PN2aa7e1caed8bdac7,completed,2025-08-29T22:08:13.380Z,2025-08-29T22:45:15.380Z,2222,-0.5555,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAd80db2f94350742f.json
CAc966ef83afb591cb,ACcb44e59a6e8bf77b6329094c5a4db011,2024-10-06T11:14:57.074Z,2024-10-06T11:15:27.074Z,,+16000000007,+17021000428,PN276024d11ebacbf7,busy,2024-10-06T11:14:57.074Z,2024-10-06T11:50:28.074Z,2131,-0.5327,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA3f2d827a0273c30f.json
CA51ef5c6a760f3685,ACcb44e59a6e8bf77b6329094c5a4db011,2025-09-01T17:25:46.025Z,2025-09-01T17:26:16.025Z,,+19171000195,+16000000072,PN2e2abb2d155eefe7,busy,2025-09-01T17:25:46.025Z,2025-09-01T17:39:41.025Z,835,-0.2087,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAfb258cc092032de5.json
CA20add2007e8dd05b,ACcb44e59a6e8bf77b6329094c5a4db011,2024-02-16T17:56:02.460Z,2024-02-16T17:56:32.460Z,,+16000000044,+14151000244,PNe2868508372e4600,busy,2024-02-16T17:56:02.460Z,2024-02-16T18:33:57.460Z,2275,-0.5687,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAef2dd240a1cb4e1d.json
CA056ed3a22e15acb6,ACcb44e59a6e8bf77b6329094c5a4db011,2026-01-05T01:55:12.547Z,2026-01-05T01:55:42.547Z,,+15031000500,+16000000093,PN20001e2b0b0b797f,completed,2026-01-05T01:55:12.547Z,2026-01-05T01:57:45.547Z,153,-0.0382,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAdde4df50a3708bef.json
CA0836bdefbf9283a0,ACcb44e59a6e8bf77b6329094c5a4db011,2025-08-26T17:51:47.915Z,2025-08-26T17:52:17.915Z,,+16000000082,+19171000255,PNfc7fd84fec43370a,busy,2025-08-26T17:51:47.915Z,2025-08-26T18:46:40.915Z,3293,-0.8232,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAeb11d890fb76f54f.json
CAfc2081906892c78e,ACcb44e59a6e8bf77b6329094c5a4db011,2023-10-26T00:52:15.084Z,2023-10-26T00:52:45.084Z,,+17021000053,+16000000019,PNc6797b83d6a3bce5,completed,2023-10-26T00:52:15.084Z,2023-10-26T01:13:13.084Z,1258,-0.3145,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA2b228a0918674299.json
CAcfbd2be3ab7b9a70,ACcb44e59a6e8bf77b6329094c5a4db011,2026-03-30T14:59:11.144Z,2026-03-30T14:59:41.144Z,,+12061000268,+16000000006,PN17c8e85433a2366d,completed,2026-03-30T14:59:11.144Z,2026-03-30T15:05:32.144Z,381,-0.0952,USD,inbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAa8538a86ca1018cc.json
CAa1cb7311e6b96c6e,ACcb44e59a6e8bf77b6329094c5a4db011,2024-11-18T02:48:24.141Z,2024-11-18T02:48:54.141Z,,+16000000022,+16141000404,PN96a38c8c9b2991a6,completed,2024-11-18T02:48:24.141Z,2024-11-18T03:30:11.141Z,2507,-0.6267,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA4d7eeeb11d945d91.json
CA622e63a9f6e73c3e,ACcb44e59a6e8bf77b6329094c5a4db011,2025-08-13T22:28:53.142Z,2025-08-13T22:29:23.142Z,,+16000000015,+14151000019,PN2b24ad596b34a51e,completed,2025-08-13T22:28:53.142Z,2025-08-13T23:01:41.142Z,1968,-0.4920,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CA25cbc3bdad937aa2.json
CA6f875bed2c1a87c7,ACcb44e59a6e8bf77b6329094c5a4db011,2025-04-07T19:04:40.983Z,2025-04-07T19:05:10.983Z,,+16000000088,+16141000059,PN9aed5c2576f75750,busy,2025-04-07T19:04:40.983Z,2025-04-07T19:06:07.983Z,87,-0.0217,USD,outbound,human,,Acme Test,/2010-04-01/Accounts/ACcb44e59a6e8bf77b6329094c5a4db011/Calls/CAf2444575c0d63486.json
